tweet,sentiment,tokenized_text,cleaned_text
"Sukses Ekspor 2 Juta Mobil Toyota, Orang RI Pertama di TMMIN PensiunTranslate post",positif,"['sukses', 'ekspor', '2', 'juta', 'mobil', 'toyota', 'orang', 'ri', 'pertama', 'di', 'tmmin', 'pensiuntranslate', 'post']","['sukses', 'ekspor', 'juta', 'toyota', 'ri', 'tmmin', 'pensiuntranslate']"
"Astra Daihatsu Motor Sudah Produksi 8 Juta Mobil di RI, Termasuk Mobil ToyotaTranslate post",netral,"['astra', 'daihatsu', 'motor', 'sudah', 'produksi', '8', 'juta', 'mobil', 'di', 'ri', 'termasuk', 'mobil', 'toyotatranslate', 'post']","['astra', 'daihatsu', 'produksi', 'juta', 'ri', 'toyotatranslate']"
"Astra Daihatsu Motor Sudah Produksi 8 Juta Mobil di RI, Termasuk Mobil Toyota #Ramadan http://dlvr.it/Srs0dmTranslate post",netral,"['astra', 'daihatsu', 'motor', 'sudah', 'produksi', '8', 'juta', 'mobil', 'di', 'ri', 'termasuk', 'mobil', 'toyota', 'post']","['astra', 'daihatsu', 'produksi', 'juta', 'ri', 'toyota']"
"Profil Warih Andang Tjahjono, Putra Pati yang Sukses Jadi Presdir Toyota IndonesiaTranslate post",positif,"['profil', 'warih', 'andang', 'tjahjono', 'putra', 'pati', 'yang', 'sukses', 'jadi', 'presdir', 'toyota', 'indonesiatranslate', 'post']","['profil', 'warih', 'andang', 'tjahjono', 'putra', 'pati', 'sukses', 'presdir', 'toyota', 'indonesiatranslate']"
Di sumbahar konohon apanzaha udahah disalihip expandeher ya mihin....penjualannyaha Cc @BahasoIndomi ??Translate post,negatif,"['di', 'sumbahar', 'konohon', 'apanzaha', 'udahah', 'disalihip', 'expandeher', 'ya', 'mihinpenjualannyaha', 'cc', 'translate', 'post']","['sumbahar', 'konohon', 'apanzaha', 'udahah', 'disalihip', 'expandeher', 'mihinpenjualannyaha', 'cc']"
"Putri Patricia Kecewa dengan Mobil Honda, Banyak Polisi Ingin Bertugas di JalanTranslate post",negatif,"['putri', 'patricia', 'kecewa', 'dengan', 'mobil', 'honda', 'banyak', 'polisi', 'ingin', 'bertugas', 'di', 'jalantranslate', 'post']","['putri', 'patricia', 'kecewa', 'honda', 'polisi', 'bertugas', 'jalantranslate']"
Ada penampilan musik jadi makin ramai nih acara Indonesia Autovaganza! Buat Suzuki Family yang hari ini hadir di QBIG BSD City absen yuk. ?Translate post,positif,"['ada', 'penampilan', 'musik', 'jadi', 'makin', 'ramai', 'nih', 'acara', 'indonesia', 'autovaganza', 'buat', 'suzuki', 'family', 'yang', 'hari', 'ini', 'hadir', 'di', 'qbig', 'bsd', 'city', 'absen', 'yuk', 'translate', 'post']","['penampilan', 'musik', 'ramai', 'acara', 'indonesia', 'autovaganza', 'suzuki', 'family', 'qbig', 'bsd', 'city', 'absen']"
"#WulingQuiz Lengkapi paragraf berikut dg mobil Wuling yg sesuai. Bagi yang bisa jawab dengan benar, ada hadiah saldo e-wallet total senilai Rp500rb untuk 5 pemenang beruntung! Caranya: 1. Follow,...",netral,"['lengkapi', 'paragraf', 'berikut', 'dg', 'mobil', 'wuling', 'yg', 'sesuai', 'bagi', 'yang', 'bisa', 'jawab', 'dengan', 'benar', 'ada', 'hadiah', 'saldo', 'ewallet', 'total', 'senilai', 'rp500rb', 'untuk', '5', 'pemenang', 'beruntung', 'caranya', '1', 'follow']","['lengkapi', 'paragraf', 'wuling', 'sesuai', 'senilai', 'rp500rb', 'pemenang', 'beruntung']"
"Layanan One Stop Service Auto2000 Digiroom, hadirkan Trust untuk pembelian mobil lama AutoFamily dengan merek apapun dan tukar tambah dengan mobil Toyota baru di Auto2000. Kunjungi Auto2000Digiroom...",positif,"['layanan', 'one', 'stop', 'service', 'auto2000', 'digiroom', 'hadirkan', 'trust', 'untuk', 'pembelian', 'mobil', 'lama', 'autofamily', 'dengan', 'merek', 'apapun', 'dan', 'tukar', 'tambah', 'dengan', 'mobil', 'toyota', 'baru', 'di', 'auto2000', 'kunjungi', 'auto2000digiroom']","['layanan', 'one', 'stop', 'service', 'auto2000', 'digiroom', 'hadirkan', 'trust', 'pembelian', 'autofamily', 'merek', 'apapun', 'tukar', 'toyota', 'auto2000', 'kunjungi', 'auto2000digiroom']"
"Profil Putra Pati yang Jadi Presdir Toyota Indonesia, Modifikasi Mobil Listrik WulingTranslate post",netral,"['profil', 'putra', 'pati', 'yang', 'jadi', 'presdir', 'toyota', 'indonesia', 'modifikasi', 'mobil', 'listrik', 'wulingtranslate', 'post']","['profil', 'putra', 'pati', 'presdir', 'toyota', 'indonesia', 'modifikasi', 'listrik', 'wulingtranslate']"
Menperin Tantang Daihatsu Indonesia Produksi Mobil Listrik Mulai 2025 #Ramadan http://dlvr.it/SrvDFCTranslate post,netral,"['menperin', 'tantang', 'daihatsu', 'indonesia', 'produksi', 'mobil', 'listrik', 'mulai', '2025', 'post']","['menperin', 'tantang', 'daihatsu', 'indonesia', 'produksi', 'listrik', '2025']"
"Daihatsu Indonesia · @DaihatsuInd. ·. ٢٠ فبراير ٢٠٢٣. 2023 pengennya nikah, Eh jadi korban harapan palsu, Kalo mau dapat hadiah, Jangan lupa follow Daihatsu! (@) on X @AgusMun8643424 #CepatMangkraknya
#CepatMangkraknya",negatif,"['daihatsu', 'indonesia', '٢٠', 'فبراير', '٢٠٢٣', '2023', 'pengennya', 'nikah', 'eh', 'jadi', 'korban', 'harapan', 'palsu', 'kalo', 'mau', 'dapat', 'hadiah', 'jangan', 'lupa', 'follow', 'daihatsu', 'on', 'x']","['daihatsu', 'indonesia', '٢٠', 'فبراير', '٢٠٢٣', 'pengennya', 'nikah', 'korban', 'harapan', 'palsu', 'daihatsu']"
Kombinasi mesin K15B dengan baterai Lithium-ION tentu jadi daya tarik Suzuki New XL7 Hybrid! Tapi.. Apa sih peran baterai Lithium-ION dalam teknologi SHVS? ? #Suzuki #SuzukiIndonesia #SuzukiTeMa...,netral,"['kombinasi', 'mesin', 'k15b', 'dengan', 'baterai', 'lithiumion', 'tentu', 'jadi', 'daya', 'tarik', 'suzuki', 'new', 'xl7', 'hybrid', 'tapi', 'apa', 'sih', 'peran', 'baterai', 'lithiumion', 'dalam', 'teknologi', 'shvs']","['kombinasi', 'mesin', 'k15b', 'baterai', 'lithiumion', 'daya', 'tarik', 'suzuki', 'hybrid', 'peran', 'baterai', 'lithiumion', 'teknologi', 'shvs']"
"The best nice projects and comunity, like it ???",positif,"['the', 'best', 'nice', 'projects', 'and', 'comunity', 'like', 'it']","['best', 'nice', 'projects', 'and', 'comunity']"
"#WulingQuiz Seberapa jeli Anda bisa menebak mobil-mobil Wuling di balik tirai ini dengan benar untuk memenangkan hadiah saldo e-wallet total senilai Rp500ribu (@) on X ?GIVEAWAY NINTENDO SWITCH &amp; REALME C33 #DAEBAKSEABANK!?

Yuk cek dan ikuti S&amp;K berikut:
1. FOLLOW TWITTER @SeaBankID
2. RT &amp; REPLY ""#DAEBAKSEABANK""
3. TAG TEMAN KAMU!

Info selengkapnya bisa cek di slide kedua!?
#Giveaway #SeaBankID",netral,"['seberapa', 'jeli', 'anda', 'bisa', 'menebak', 'mobilmobil', 'wuling', 'di', 'balik', 'tirai', 'ini', 'dengan', 'benar', 'untuk', 'memenangkan', 'hadiah', 'saldo', 'ewallet', 'total', 'senilai', 'rp500ribu', 'on', 'x', 'giveaway', 'nintendo', 'switch', 'amp', 'realme', 'c33', 'yuk', 'cek', 'dan', 'ikuti', 'sampk', 'berikut', '1', 'follow', 'twitter', '2', 'rt', 'amp', 'reply', '3', 'tag', 'teman', 'kamu', 'info', 'selengkapnya', 'bisa', 'cek', 'di', 'slide', 'kedua']","['jeli', 'menebak', 'mobilmobil', 'wuling', 'tirai', 'memenangkan', 'senilai', 'rp500ribu', 'nintendo', 'switch', 'realme', 'c33', 'sampk', 'twitter', '3', 'tag', 'teman', 'selengkapnya', 'slide']"
"Toyota Indonesia · @ToyotaID. ·. Jun 23, 2023. Sumatera terkandung alam dan budaya yang masih dijaga oleh warganya. Salah satu masyarakat yang masih menjaga yudhiestira (@ardhie_ks) on X ❄...., ingin berteman dengan mu
yang ingin berteman dengan ku ?.

??",positif,"['toyota', 'indonesia', 'jun', '23', '2023', 'sumatera', 'terkandung', 'alam', 'dan', 'budaya', 'yang', 'masih', 'dijaga', 'oleh', 'warganya', 'salah', 'satu', 'masyarakat', 'yang', 'masih', 'menjaga', 'yudhiestira', 'on', 'x', 'ingin', 'berteman', 'dengan', 'mu', 'yang', 'ingin', 'berteman', 'dengan', 'ku']","['toyota', 'indonesia', 'jun', '23', 'sumatera', 'terkandung', 'alam', 'budaya', 'dijaga', 'warganya', 'masyarakat', 'yudhiestira', 'berteman', 'mu', 'berteman', 'ku']"
"Suzuki siapkan model elektrifikasi baru, apakah Ertiga dengan teknologi strong hybrid?Translate post",netral,"['suzuki', 'siapkan', 'model', 'elektrifikasi', 'baru', 'apakah', 'ertiga', 'dengan', 'teknologi', 'strong', 'hybridtranslate', 'post']","['suzuki', 'siapkan', 'model', 'elektrifikasi', 'ertiga', 'teknologi', 'strong', 'hybridtranslate']"
Yuuk siap2 utk para tenant yg mau bergabung di Pekan Raya Bekasi November 2023 ?,netral,"['yuuk', 'siap2', 'utk', 'para', 'tenant', 'yg', 'mau', 'bergabung', 'di', 'pekan', 'raya', 'bekasi', 'november', '2023']","['yuuk', 'siap2', 'tenant', 'bergabung', 'pekan', 'bekasi', 'november']"
Hyundai Indonesia bisa menjadi penggerak ekspor mobil listrik berbasis baterai buatan dalam negeriTranslate post,positif,"['hyundai', 'indonesia', 'bisa', 'menjadi', 'penggerak', 'ekspor', 'mobil', 'listrik', 'berbasis', 'baterai', 'buatan', 'dalam', 'negeritranslate', 'post']","['hyundai', 'indonesia', 'penggerak', 'ekspor', 'listrik', 'berbasis', 'baterai', 'buatan', 'negeritranslate']"
"""Lebih dari 50% produksi pabrik Indonesia telah diekspor ke 78 negara di seluruh dunia untuk berkontribusi terhadap ekspor mobil Indonesia.""Translate post",positif,"['lebih', 'dari', '50', 'produksi', 'pabrik', 'indonesia', 'telah', 'diekspor', 'ke', '78', 'negara', 'di', 'seluruh', 'dunia', 'untuk', 'berkontribusi', 'terhadap', 'ekspor', 'mobil', 'indonesiatranslate', 'post']","['50', 'produksi', 'pabrik', 'indonesia', 'diekspor', '78', 'negara', 'dunia', 'berkontribusi', 'ekspor', 'indonesiatranslate']"
Do you remember when you joined X? I do! #MyXAnniversary,netral,"['do', 'you', 'remember', 'when', 'you', 'joined', 'x', 'i', 'do']","['do', 'you', 'remember', 'when', 'you', 'joined', 'do']"
"Kalian pernah denger mobil Wuling Almaz ga sih? Udah pasti tau lah yah buat penggemar otomotif, tapi aku akhir akhir ini baru kepoin nih dan ternyata se wow itu, se cakep itu. Kayanya aku mau...",positif,"['kalian', 'pernah', 'denger', 'mobil', 'wuling', 'almaz', 'ga', 'sih', 'udah', 'pasti', 'tau', 'lah', 'yah', 'buat', 'penggemar', 'otomotif', 'tapi', 'aku', 'akhir', 'akhir', 'ini', 'baru', 'kepoin', 'nih', 'dan', 'ternyata', 'se', 'wow', 'itu', 'se', 'cakep', 'itu', 'kayanya', 'aku', 'mau']","['denger', 'wuling', 'almaz', 'penggemar', 'otomotif', 'kepoin', 'wow', 'cakep', 'kayanya']"
"Mobil Wuling Almaz, dah pada gak asing dong pastinya dgn produk dari Wuling Motors yg sudah hadir dari Februari 2019. Eits udah pada tau kan? Klau kata Almaz itu memiliki arti ""Berlian""? Yaps...",positif,"['mobil', 'wuling', 'almaz', 'dah', 'pada', 'gak', 'asing', 'dong', 'pastinya', 'dgn', 'produk', 'dari', 'wuling', 'motors', 'yg', 'sudah', 'hadir', 'dari', 'februari', '2019', 'eits', 'udah', 'pada', 'tau', 'kan', 'klau', 'kata', 'almaz', 'itu', 'memiliki', 'arti', 'berlian', 'yaps']","['wuling', 'almaz', 'asing', 'pastinya', 'produk', 'wuling', 'motors', 'februari', '2019', 'eits', 'klau', 'almaz', 'arti', 'berlian', 'yaps']"
"Mobil Wuling Almaz, dah pada gak asing dong pastinya dgn produk dari Wuling Motors yg sudah hadir dari Februari 2019. Eits udah pada tau kan? Minie (@Minie75565535) on X Anone",netral,"['mobil', 'wuling', 'almaz', 'dah', 'pada', 'gak', 'asing', 'dong', 'pastinya', 'dgn', 'produk', 'dari', 'wuling', 'motors', 'yg', 'sudah', 'hadir', 'dari', 'februari', '2019', 'eits', 'udah', 'pada', 'tau', 'kan', 'minie', 'on', 'x', 'anone']","['wuling', 'almaz', 'asing', 'pastinya', 'produk', 'wuling', 'motors', 'februari', '2019', 'eits', 'minie', 'anone']"
"@kotaindramayu Launching All New INNOVA 24 nov 2015 undangan&promo 081313267777 (WA,LINE) http://toyotaindramayu.com",netral,"['launching', 'all', 'new', 'innova', '24', 'nov', '2015', 'undanganpromo', '081313267777', 'waline']","['launching', 'all', 'innova', '24', 'nov', '2015', 'undanganpromo', '081313267777', 'waline']"
Let's Connect on Social Media for more information about Galesong Group update ?,netral,"['lets', 'connect', 'on', 'social', 'media', 'for', 'more', 'information', 'about', 'galesong', 'group', 'update']","['lets', 'connect', 'social', 'more', 'information', 'about', 'galesong', 'group', 'update']"
Saya tau nih ada orang yang nyetir matic kayak nyetir manual. Pindah dari L - 2 - 3 - D tergantung kecepatannya bahkan pas mobil masih melajuTranslate post,netral,"['saya', 'tau', 'nih', 'ada', 'orang', 'yang', 'nyetir', 'matic', 'kayak', 'nyetir', 'manual', 'pindah', 'dari', 'l', '2', '3', 'd', 'tergantung', 'kecepatannya', 'bahkan', 'pas', 'mobil', 'masih', 'melajutranslate', 'post']","['matic', 'manual', 'pindah', 'l', '3', 'tergantung', 'kecepatannya', 'melajutranslate']"
Ingin beli mobil Wuling Almaz tapi apa daya uang belum cukup... Jadi Mari bahas keunggulannya aja dlu??? CekidotttTranslate post,positif,"['ingin', 'beli', 'mobil', 'wuling', 'almaz', 'tapi', 'apa', 'daya', 'uang', 'belum', 'cukup', 'jadi', 'mari', 'bahas', 'keunggulannya', 'aja', 'dlu', 'cekidottttranslate', 'post']","['wuling', 'almaz', 'daya', 'uang', 'bahas', 'keunggulannya', 'dlu', 'cekidottttranslate']"
"Hi, #HyundaiLovers ? ? Kalian mau tahu alasan utama mengapa #MesinDiesel tidak memerlukan busi? ? ➡️ Simak penjelasannya di artikel ini ? https://hyundaimobil.co.id/news/details/ala...",netral,"['hi', 'kalian', 'mau', 'tahu', 'alasan', 'utama', 'mengapa', 'tidak', 'memerlukan', 'busi', 'simak', 'penjelasannya', 'di', 'artikel', 'ini']","['alasan', 'utama', 'busi', 'simak', 'penjelasannya', 'artikel']"
Undian Tebar Hadiah Pertamina 2023 Berhadiah Mobil Mitsubishi Pajero Sport Dakar https://carikuis.com/undian-tebar-hadiah-pertamina-2023-berhadiah-mobil-mitsubishi-pajero-sport-dakar/…Translate post,netral,"['undian', 'tebar', 'hadiah', 'pertamina', '2023', 'berhadiah', 'mobil', 'mitsubishi', 'pajero', 'sport', 'dakar', 'post']","['undian', 'tebar', 'pertamina', 'berhadiah', 'mitsubishi', 'pajero', 'sport', 'dakar']"
Beberapa hal terasa relate.. Terutama kalau masalah tawar menawar barang atau jasa.. ?,netral,"['beberapa', 'hal', 'terasa', 'relate', 'terutama', 'kalau', 'masalah', 'tawar', 'menawar', 'barang', 'atau', 'jasa']","['relate', 'tawar', 'menawar', 'jasa']"
"Jul 8, 2023 · #WulingQuiz Lengkapi paragraf berikut dg mobil Wuling yg sesuai. Bagi yang bisa jawab dengan benar, ada hadiah saldo e-wallet total senilai Henri Nadi Kecipir (@HenriKecipir17) on X Pantang menyerah berusaha demi sesuap nasi ????",positif,"['jul', '8', '2023', 'lengkapi', 'paragraf', 'berikut', 'dg', 'mobil', 'wuling', 'yg', 'sesuai', 'bagi', 'yang', 'bisa', 'jawab', 'dengan', 'benar', 'ada', 'hadiah', 'saldo', 'ewallet', 'total', 'senilai', 'henri', 'nadi', 'kecipir', 'on', 'x', 'pantang', 'menyerah', 'berusaha', 'demi', 'sesuap', 'nasi']","['jul', 'lengkapi', 'paragraf', 'wuling', 'sesuai', 'senilai', 'henri', 'nadi', 'kecipir', 'pantang', 'menyerah', 'berusaha', 'sesuap', 'nasi']"
"Teror Begal Hantui Warga Medan, JBIB Dukung Bobby Nasution Minta Polisi Tembak Mati Begal @bobbynasution_ @ListyoSigitP @poldasumut @pidum_bareskrim",negatif,"['teror', 'begal', 'hantui', 'warga', 'medan', 'jbib', 'dukung', 'bobby', 'nasution', 'minta', 'polisi', 'tembak', 'mati', 'begal']","['teror', 'begal', 'hantui', 'medan', 'jbib', 'dukung', 'bobby', 'nasution', 'polisi', 'tembak', 'mati', 'begal']"
BOOKED,netral,['booked'],['booked']
GILA MEMANG!!,negatif,"['gila', 'memang']",['gila']
"handa jazz ini sudah di modifikasi pada bagian mesinyya ,larinya semakin kenceng menurut pemilik mobil honda jazz miliknya ini bisa mencapai 100 km dalam wak Raditya Yaya (@Raditya_Yaya2) on X hi",positif,"['handa', 'jazz', 'ini', 'sudah', 'di', 'modifikasi', 'pada', 'bagian', 'mesinyya', 'larinya', 'semakin', 'kenceng', 'menurut', 'pemilik', 'mobil', 'honda', 'jazz', 'miliknya', 'ini', 'bisa', 'mencapai', '100', 'km', 'dalam', 'wak', 'raditya', 'yaya', 'on', 'x', 'hi']","['handa', 'jazz', 'modifikasi', 'mesinyya', 'larinya', 'kenceng', 'pemilik', 'honda', 'jazz', 'miliknya', 'mencapai', '100', 'km', 'wak', 'raditya', 'yaya']"
"Hi, #HyundaiLovers Tentu masih banyak 'Fun Facts about Hyundai', akan kami ulas lagi nanti. Nah, jika kalian juga tertarik menjadi keluarga besar pemilik mobil baru Hyundai, silakan informasi...",netral,"['hi', 'tentu', 'masih', 'banyak', 'fun', 'facts', 'about', 'hyundai', 'akan', 'kami', 'ulas', 'lagi', 'nanti', 'nah', 'jika', 'kalian', 'juga', 'tertarik', 'menjadi', 'keluarga', 'besar', 'pemilik', 'mobil', 'baru', 'hyundai', 'silakan', 'informasi']","['fun', 'facts', 'about', 'hyundai', 'ulas', 'tertarik', 'keluarga', 'pemilik', 'hyundai', 'silakan', 'informasi']"
Mobil Hyundai Pelayanan Terbaik? Harga Menarik ? Bebas pilih Cash atau Kredit? Fast Respond? Segera Hubungi ❗️❗️❗️ ? M. Rizky 081 381 244 964Translate post,positif,"['mobil', 'hyundai', 'pelayanan', 'terbaik', 'harga', 'menarik', 'bebas', 'pilih', 'cash', 'atau', 'kredit', 'fast', 'respond', 'segera', 'hubungi', 'm', 'rizky', '081', '381', '244', '964translate', 'post']","['hyundai', 'pelayanan', 'terbaik', 'menarik', 'bebas', 'cash', 'kredit', 'fast', 'respond', 'rizky', '081', '381', '964translate']"
"Waktunya liburan jadi tambah berkesan dengan promo Kejutan Festival dari Suzuki! Bawa pulang mobil Suzuki S-Presso sekarang dan dapatkan hadiahnya: ? LOGAM MULIA! Yuk, liburan asik dengan...",positif,"['waktunya', 'liburan', 'jadi', 'tambah', 'berkesan', 'dengan', 'promo', 'kejutan', 'festival', 'dari', 'suzuki', 'bawa', 'pulang', 'mobil', 'suzuki', 'spresso', 'sekarang', 'dan', 'dapatkan', 'hadiahnya', 'logam', 'mulia', 'yuk', 'liburan', 'asik', 'dengan']","['liburan', 'berkesan', 'promo', 'kejutan', 'festival', 'suzuki', 'suzuki', 'spresso', 'hadiahnya', 'logam', 'mulia', 'liburan', 'asik']"
Menyoroti Keunggulan Mobil Daihatsu Ayla yang Mengagumkan: Cek Fitur dan Harganya di Sini,positif,"['menyoroti', 'keunggulan', 'mobil', 'daihatsu', 'ayla', 'yang', 'mengagumkan', 'cek', 'fitur', 'dan', 'harganya', 'di', 'sini']","['menyoroti', 'keunggulan', 'daihatsu', 'ayla', 'mengagumkan', 'fitur', 'harganya']"
UNIT READYY!!! MOBIL HYUNDAI Pelayanan Terbaik? Harga Menarik ? Bebas pilih Cash atau Kredit? DP Minimal ? Fast Respond? Segera Hubungi ❗️❗️❗️ M. RIZKY ? 081 381...,positif,"['unit', 'readyy', 'mobil', 'hyundai', 'pelayanan', 'terbaik', 'harga', 'menarik', 'bebas', 'pilih', 'cash', 'atau', 'kredit', 'dp', 'minimal', 'fast', 'respond', 'segera', 'hubungi', 'm', 'rizky', '081', '381']","['readyy', 'hyundai', 'pelayanan', 'terbaik', 'menarik', 'bebas', 'cash', 'kredit', 'minimal', 'fast', 'respond', 'rizky', '081', '381']"
UNIT READYY!!! Mobil Hyundai Pelayanan Terbaik? Harga Menarik ? Bebas pilih Cash atau Kredit? DP Minimal ? Fast Respond? Segera Hubungi ❗️❗️❗️ ? M. Rizky 081 381...,positif,"['unit', 'readyy', 'mobil', 'hyundai', 'pelayanan', 'terbaik', 'harga', 'menarik', 'bebas', 'pilih', 'cash', 'atau', 'kredit', 'dp', 'minimal', 'fast', 'respond', 'segera', 'hubungi', 'm', 'rizky', '081', '381']","['readyy', 'hyundai', 'pelayanan', 'terbaik', 'menarik', 'bebas', 'cash', 'kredit', 'minimal', 'fast', 'respond', 'rizky', '081', '381']"
"#WulingQuiz 6 tahun #WulingMotors hadir di Indonesia. Nah, mana mobil Wuling favorit Anda saat ini & share apa alasannya. Ada hadiah saldo e-wallet total senilai Rp500rb utk 5 org beruntung!...",netral,"['6', 'tahun', 'hadir', 'di', 'indonesia', 'nah', 'mana', 'mobil', 'wuling', 'favorit', 'anda', 'saat', 'ini', 'share', 'apa', 'alasannya', 'ada', 'hadiah', 'saldo', 'ewallet', 'total', 'senilai', 'rp500rb', 'utk', '5', 'org', 'beruntung']","['indonesia', 'wuling', 'favorit', 'senilai', 'rp500rb', 'org', 'beruntung']"
"Pertamax RON 95 Segera Dipasarkan, Toyota Indonesia Bilang Mobil-mobilnya Siap Minum! http://dlvr.it/SsHHR3Translate post",netral,"['pertamax', 'ron', '95', 'segera', 'dipasarkan', 'toyota', 'indonesia', 'bilang', 'mobilmobilnya', 'siap', 'minum', 'post']","['pertamax', 'ron', '95', 'dipasarkan', 'toyota', 'indonesia', 'bilang', 'mobilmobilnya', 'minum']"
opik tenang bikin nangis tenan edited by saptuari: http://youtu.be/YLZo4yygK-k?a melalui @YouTube,netral,"['opik', 'tenang', 'bikin', 'nangis', 'tenan', 'edited', 'by', 'saptuari', 'melalui']","['opik', 'tenang', 'nangis', 'tenan', 'edited', 'by', 'saptuari']"
Ga paham lagi kenapa lampu sein kalo di ciputat itu tiba2 invisible bagi pengemudi mobil honda wkwkwk. Entah berapa kali kena tubruk di ciputat walau udah nyalain sein. Dan selalu mobil honda...,negatif,"['ga', 'paham', 'lagi', 'kenapa', 'lampu', 'sein', 'kalo', 'di', 'ciputat', 'itu', 'tiba2', 'invisible', 'bagi', 'pengemudi', 'mobil', 'honda', 'wkwkwk', 'entah', 'berapa', 'kali', 'kena', 'tubruk', 'di', 'ciputat', 'walau', 'udah', 'nyalain', 'sein', 'dan', 'selalu', 'mobil', 'honda']","['paham', 'lampu', 'sein', 'ciputat', 'tiba2', 'invisible', 'pengemudi', 'honda', 'tubruk', 'ciputat', 'nyalain', 'sein', 'honda']"
Lowongan kerja terbaru PT Akbar Mandiri Sejahtera (Hyundai)Translate post,netral,"['lowongan', 'kerja', 'terbaru', 'pt', 'akbar', 'mandiri', 'sejahtera', 'hyundaitranslate', 'post']","['terbaru', 'akbar', 'mandiri', 'sejahtera', 'hyundaitranslate']"
"Siapa yang suka mengekspresikan diri lewat musik!? ?? Kamu bisa melampiaskan ekspresimu melalui 7"" Head Unit Touch Screen with Apple Car Play yang bisa melengkapi petualanganmu lebih...",netral,"['siapa', 'yang', 'suka', 'mengekspresikan', 'diri', 'lewat', 'musik', 'kamu', 'bisa', 'melampiaskan', 'ekspresimu', 'melalui', '7', 'head', 'unit', 'touch', 'screen', 'with', 'apple', 'car', 'play', 'yang', 'bisa', 'melengkapi', 'petualanganmu', 'lebih']","['suka', 'mengekspresikan', 'musik', 'melampiaskan', 'ekspresimu', 'head', 'touch', 'screen', 'with', 'apple', 'car', 'play', 'melengkapi', 'petualanganmu']"
